"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDQ51","OUT049",696.129296290744
"FDQ07","OUT017",3662.55048677967
"FDS45","OUT049",1626.7773577627
"NCJ06","OUT045",1902.61074803351
"FDD36","OUT035",1962.1100430452
"FDY25","OUT045",2840.19854140738
"FDU52","OUT046",2138.97006883449
"DRK47","OUT017",3817.7637474482
"NCL30","OUT017",2041.52156745331
"FDN22","OUT035",4105.79511604812
"NCF30","OUT027",3180.99609847699
"FDK03","OUT035",4169.31790371663
"FDT45","OUT017",983.303082331247
"NCC54","OUT027",5681.94275853543
"FDP08","OUT018",2803.81602699122
"FDU44","OUT046",2295.6198721175
"DRG39","OUT035",959.753806956035
"FDU32","OUT049",2100.30660327824
"FDY27","OUT049",3232.85356608188
"NCP54","OUT013",2010.98196170243
"NCZ41","OUT049",2152.1329628327
"DRL49","OUT013",2308.18333757946
"FDI05","OUT018",1013.6521842635
"FDY56","OUT045",3568.44760348157
"DRC13","OUT013",2027.49636879331
"NCV29","OUT017",2859.51797542956
"FDR24","OUT049",1373.71917052426
"FDZ34","OUT018",2816.47104571649
"FDP37","OUT035",2057.16623033711
"FDX08","OUT027",4747.40126119727
"FDS57","OUT045",2072.24709983362
"NCG18","OUT049",1626.7773577627
"FDK25","OUT018",2387.6601011212
"FDH53","OUT049",1201.77062970894
"DRI59","OUT018",3169.98782806585
"FDA52","OUT046",2461.3984947432
"FDT20","OUT010",-357.688847853897
"FDE36","OUT019",657.133491338495
"FDI24","OUT017",2869.73684799988
"FDB28","OUT018",2984.91499827457
"FDV11","OUT017",2859.51797542956
"FDP01","OUT046",2138.97006883449
"FDD34","OUT027",4107.4857625341
"FDJ50","OUT027",1728.37858392603
"FDZ44","OUT013",1914.56898418318
"DRO59","OUT035",1266.48318561079
"DRB48","OUT045",669.437472877652
"FDR21","OUT018",2941.36201276199
"NCE42","OUT010",1066.30936471727
"FDO23","OUT046",1588.29714536022
"NCE30","OUT018",3124.79806641708
"FDQ22","OUT035",710.836867366873
"FDY01","OUT045",1779.53466291429
"FDS08","OUT017",2859.51797542956
"FDG28","OUT018",3417.4722914
"FDQ51","OUT018",613.101162546407
"FDB05","OUT017",4359.68612707249
"FDO56","OUT049",1897.99343778979
"FDE02","OUT018",1217.6363304897
"FDN45","OUT017",3662.55048677967
"FDS09","OUT013",805.863330430421
"NCA54","OUT018",2655.3991795389
"FDP09","OUT010",956.286460816994
"FDC53","OUT045",1588.39532532081
"NCM55","OUT017",3153.12179703901
"FDL09","OUT018",2387.6601011212
"FDA11","OUT019",298.638007402714
"FDA50","OUT045",1526.32873537943
"FDC23","OUT017",2859.51797542956
"FDE22","OUT049",2877.08467764464
"FDD23","OUT046",2770.63826823252
"NCA29","OUT049",3288.75279036857
"FDK38","OUT046",2138.97006883449
"DRC13","OUT046",1908.69457822093
"NCP43","OUT049",3232.85356608188
"FDX28","OUT049",1514.15243415303
"FDF08","OUT049",1373.71917052426
"FDZ33","OUT046",2138.97006883449
"FDD10","OUT049",3232.85356608188
"FDO58","OUT017",2667.58325960724
"FDI50","OUT017",3939.47664414175
"FDO58","OUT045",2487.59228929744
"FDX08","OUT013",2992.98528371196
"NCK17","OUT010",-357.688847853897
"FDF39","OUT035",4033.54614792375
"FDU45","OUT010",379.646413847228
"NCJ18","OUT018",1711.36267206533
"DRC27","OUT019",1466.76285425665
"DRC25","OUT035",1458.31465629282
"FDU59","OUT035",2683.22792249104
"FDU28","OUT035",3168.76645992281
"NCP30","OUT046",812.606444251025
"FDB39","OUT018",697.444501731412
"FDE41","OUT013",1370.39456833634
"DRH11","OUT010",-283.736760639424
"FDA58","OUT045",3783.86583388555
"FDU50","OUT046",1795.60303933965
"FDM34","OUT013",2027.49636879331
"FDM44","OUT027",2655.64049340699
"FDR39","OUT045",2928.63636526965
"FDM25","OUT045",2635.0325436602
"FDQ49","OUT049",2535.87224892793
"DRH25","OUT018",645.019987182069
"FDM09","OUT027",4591.96713777329
"FDL44","OUT019",657.133491338495
"NCR42","OUT018",503.441196230694
"DRL59","OUT046",1007.77890453935
"FDX43","OUT013",2683.56448932994
"DRK47","OUT010",1123.93160235557
"FDU48","OUT018",1953.25467441929
"FDY12","OUT045",779.081368624252
"NCN43","OUT018",1805.61435133554
"NCM55","OUT018",2816.47104571649
"FDQ21","OUT027",3129.16973892253
"FDX13","OUT035",4150.85906582253
"NCK30","OUT027",5635.99821221719
"FDG20","OUT049",3243.0724386522
"DRG27","OUT017",719.290128060757
"FDY14","OUT018",4257.06719187626
"FDP59","OUT035",1749.32781714912
"FDU60","OUT017",2735.45509799737
"NCC18","OUT019",822.912113964194
"DRJ39","OUT017",3518.19215783458
"FDS07","OUT049",1897.99343778979
"FDM08","OUT027",5231.32842746842
"FDP51","OUT045",1849.01237467265
"FDU16","OUT035",1458.31465629282
"FDH12","OUT013",1662.21490923731
"DRE48","OUT010",800.636052396893
"NCL42","OUT027",5784.74974329931
"FDR21","OUT045",2635.0325436602
"NCW29","OUT035",2210.28817504634
"FDO11","OUT013",4278.27347418986
"NCM31","OUT049",2335.64056374011
"FDV35","OUT019",500.483688055476
"FDF58","OUT017",1018.21078817871
"NCE43","OUT049",2890.6500273813
"FDA02","OUT035",2501.30827702811
"DRL37","OUT010",-357.688847853897
"FDR24","OUT018",1204.88467875207
"FDW59","OUT049",1272.63443022679
"FDS22","OUT049",648.75335781388
"FDW24","OUT017",861.904412397264
"FDU24","OUT035",1645.54663427214
"FDA21","OUT027",4878.36142460101
"FDH58","OUT027",3032.75676140328
"FDW36","OUT018",1315.42322774903
"FDI45","OUT027",4613.10609775866
"FDU01","OUT018",2816.47104571649
"FDF35","OUT027",2742.08618219748
"FDU43","OUT019",1604.12773561516
"FDE24","OUT019",568.570938165753
"FDK50","OUT049",2832.68226470469
"FDG31","OUT045",1073.56412559115
"FDC60","OUT045",1460.93168993347
"FDL36","OUT013",1471.47930863381
"FDP21","OUT013",3158.58548141095
"FDW16","OUT045",1460.93168993347
"FDX02","OUT017",3865.38457376406
"FDQ58","OUT027",3766.2733338174
"FDT51","OUT046",1754.33351535455
"FDD59","OUT049",1201.77062970894
"NCM42","OUT018",1401.86891653952
"FDA57","OUT018",527.539119808381
"FDZ48","OUT035",1888.74894417333
"FDE46","OUT045",2330.94248601442
"NCZ30","OUT019",398.894277166581
"FDB56","OUT017",3153.12179703901
"FDA25","OUT027",2655.64049340699
"FDD20","OUT013",2027.49636879331
"FDL25","OUT013",1511.26893710573
"NCO18","OUT049",3232.85356608188
"FDJ45","OUT017",695.19220448307
"FDR12","OUT035",2751.09976088117
"NCF19","OUT010",-285.394664417905
"FDK25","OUT046",2318.99724904807
"NCR17","OUT046",1795.60303933965
"FDC52","OUT046",2138.97006883449
"NCA54","OUT017",2927.33154284275
"FDR45","OUT010",1149.99809160314
"NCM19","OUT049",1897.99343778979
"FDF39","OUT027",5076.82502788583
"FDX23","OUT049",1459.03268722803
"FDD58","OUT027",2543.01556979731
"FDX28","OUT013",1652.58787427229
"NCD31","OUT013",2660.18711239937
"FDU57","OUT018",2125.8007532667
"FDI27","OUT046",875.212623302032
"NCM42","OUT046",1646.17829468177
"FDD32","OUT027",2222.0460213141
"FDI34","OUT013",3973.40883224425
"NCM29","OUT049",2152.1329628327
"FDG46","OUT018",1605.46248409613
"DRC01","OUT010",-285.394664417905
"FDB15","OUT027",5231.17618944819
"NCA17","OUT027",3766.2733338174
"FDF10","OUT046",2138.97006883449
"FDR26","OUT027",4613.10609775866
"FDI02","OUT049",1887.98982015613
"NCM54","OUT010",444.459933200063
"FDF14","OUT013",2425.50793871032
"FDJ33","OUT010",427.945526109179
"FDM20","OUT035",3843.2361716854
"FDC03","OUT027",4848.2754228684
"NCX05","OUT046",1795.60303933965
"NCM41","OUT027",2433.78419060134
"NCU29","OUT010",594.272177088206
"FDQ59","OUT017",1442.66999340901
"FDH46","OUT010",230.59825185799
"FDH09","OUT013",805.863330430421
"NCD06","OUT045",779.081368624252
"FDC15","OUT035",2526.57811920802
"DRD37","OUT027",1658.71383740227
"FDT28","OUT027",3766.2733338174
"FDR28","OUT027",4107.4857625341
"FDT38","OUT017",1442.66999340901
"FDV34","OUT027",2015.21331304629
"FDY52","OUT035",1123.3998782497
"FDB34","OUT013",1370.39456833634
"DRL23","OUT018",1315.42322774903
"DRB24","OUT046",2138.97006883449
"FDJ50","OUT046",1007.77890453935
"FDQ49","OUT035",2526.57811920802
"FDP20","OUT035",2057.16623033711
"FDV19","OUT027",4107.4857625341
"NCR54","OUT045",2915.98134654438
"FDO09","OUT010",1207.70830082011
"FDS57","OUT018",1957.09205049769
"FDN10","OUT049",2003.89362575899
"FDV23","OUT049",2152.1329628327
"FDY28","OUT049",3675.18503860082
"DRG51","OUT013",2660.18711239937
"FDD45","OUT019",298.638007402714
"NCL18","OUT027",4860.93044159366
"NCM29","OUT013",2027.49636879331
"FDF17","OUT027",4848.2754228684
"FDE22","OUT017",2667.58325960724
"FDQ22","OUT017",695.19220448307
"FDS01","OUT013",2925.17171629877
"FDW35","OUT027",1555.55118775961
"FDJ33","OUT046",1925.20898531182
"NCF54","OUT035",2983.24886178435
"FDE09","OUT013",1828.76515527988
"NCE06","OUT045",2487.59228929744
"DRH49","OUT049",1201.77062970894
"FDY43","OUT045",2510.969666228
"NCT05","OUT017",4288.79149768558
"FDZ34","OUT045",2928.63636526965
"FDL38","OUT017",1442.66999340901
"FDZ31","OUT017",3153.12179703901
"FDR14","OUT035",998.94774521505
"NCN54","OUT049",1201.77062970894
"NCC42","OUT027",3364.50369938439
"FDK08","OUT017",1691.96856132971
"FDP59","OUT013",1662.21490923731
"FDV22","OUT035",2622.7676875365
"FDD33","OUT035",3825.51967792967
"DRE60","OUT027",5554.80192700356
"FDK52","OUT046",3407.20738039534
"FDA02","OUT017",2485.66361414431
"FDM56","OUT049",1713.22304655319
"FDE57","OUT035",2210.28817504634
"FDM32","OUT045",1460.93168993347
"NCQ30","OUT027",3129.16973892253
"FDQ27","OUT027",2655.64049340699
"FDT60","OUT027",3180.99609847699
"FDU43","OUT049",4062.98043284929
"NCO55","OUT035",1749.32781714912
"FDG02","OUT045",2928.63636526965
"FDJ28","OUT013",3158.58548141095
"FDP40","OUT045",1769.53104528063
"FDJ38","OUT045",2928.63636526965
"NCC54","OUT017",3978.54465415728
"NCZ41","OUT046",1925.20898531182
"FDK38","OUT019",568.570938165753
"FDU52","OUT013",2425.50793871032
"FDC40","OUT046",1358.80967747665
"NCR30","OUT017",1177.18509342226
"NCN18","OUT017",1873.10428128953
"FDB50","OUT035",1387.45085577496
"FDG04","OUT013",3176.0164644183
"FDR26","OUT035",2875.16263831336
"NCT17","OUT018",2816.47104571649
"FDX35","OUT027",5554.80192700356
"FDS12","OUT046",1925.20898531182
"NCZ29","OUT027",3180.99609847699
"FDB38","OUT010",750.921980371224
"FDP12","OUT013",664.679640546711
"FDP22","OUT046",915.01961874162
"FDS26","OUT018",3525.31037125986
"FDR52","OUT046",2753.20728522517
"DRJ13","OUT046",2295.6198721175
"FDU48","OUT027",3180.99609847699
"FDE29","OUT035",1033.85545106252
"NCT29","OUT049",2100.30660327824
"DRK37","OUT018",2816.47104571649
"FDK55","OUT046",1467.33924784864
"FDR07","OUT046",1642.40877763119
"FDO21","OUT027",5434.16251445281
"FDK46","OUT049",5133.1344831411
"FDB12","OUT045",1630.10991825641
"FDT31","OUT027",4860.93044159366
"FDJ33","OUT045",1919.1251551244
"FDC26","OUT027",2742.08618219748
"NCQ02","OUT045",2928.63636526965
"FDP08","OUT010",813.29107112216
"FDB11","OUT027",5511.14803848628
"FDV55","OUT013",2425.50793871032
"FDW20","OUT049",2100.30660327824
"NCJ18","OUT019",565.437066902565
"FDC41","OUT018",880.472905300429
"FDE14","OUT027",2646.01345844196
"FDG35","OUT013",2925.17171629877
"FDF45","OUT035",998.94774521505
"FDS19","OUT027",2222.0460213141
"FDS58","OUT019",657.133491338495
"FDA26","OUT017",3687.98511571996
"FDM32","OUT049",1272.63443022679
"FDL45","OUT046",1925.20898531182
"FDZ55","OUT049",2877.08467764464
"FDY37","OUT049",2335.64056374011
"FDO46","OUT046",2753.20728522517
"FDQ60","OUT046",1922.59090442504
"FDA19","OUT018",1769.74707351188
"FDL15","OUT046",2138.97006883449
"FDM10","OUT018",3124.79806641708
"NCL05","OUT017",719.290128060757
"DRK49","OUT010",-357.688847853897
"NCE18","OUT027",5809.10350191085
"FDG40","OUT049",627.981466176271
"DRI59","OUT045",3548.62525751059
"FDK28","OUT035",4169.31790371663
"NCD06","OUT019",-246.042743665247
"FDO11","OUT019",1747.44851599894
"FDK27","OUT046",1852.28318874482
"FDT43","OUT027",1728.37858392603
"FDD38","OUT018",1315.42322774903
"FDA16","OUT049",3763.9811698159
"FDL14","OUT027",3766.2733338174
"NCM17","OUT049",633.523117239737
"FDD20","OUT045",1919.1251551244
"FDA40","OUT045",1359.846949636
"FDL43","OUT045",1288.98314911815
"FDV15","OUT045",1630.10991825641
"FDE52","OUT046",1568.42398814611
"NCL17","OUT010",658.221016722731
"NCJ31","OUT045",3752.29852733168
"FDR60","OUT045",1288.98314911815
"NCA18","OUT035",1917.575738127
"FDS21","OUT027",1965.07686369445
"FDW09","OUT035",1387.45085577496
"FDL26","OUT035",2526.57811920802
"FDS47","OUT018",1185.60072507883
"FDC39","OUT046",3256.84419097588
"FDT51","OUT035",1857.4830378219
"FDK40","OUT035",3504.81213429759
"NCG19","OUT045",3783.86583388555
"FDZ07","OUT046",1040.55777658605
"FDF08","OUT027",2393.99456212942
"FDO04","OUT013",915.17643176374
"FDK41","OUT018",1084.51598478136
"FDP15","OUT049",4579.44149919022
"NCD43","OUT018",1315.42322774903
"NCP18","OUT013",2425.50793871032
"FDZ51","OUT046",1588.29714536022
"DRH13","OUT035",1777.37848056982
"FDF38","OUT045",669.437472877652
"NCI43","OUT045",779.081368624252
"FDM38","OUT027",1837.69168525935
"FDS03","OUT013",1042.56161019884
"DRJ47","OUT017",2906.2671932678
"FDT50","OUT010",236.455769772436
"FDV02","OUT046",2461.3984947432
"NCG18","OUT017",1733.68315426532
"FDW52","OUT046",2295.6198721175
"FDS40","OUT035",710.836867366873
"FDN31","OUT017",3153.12179703901
"FDA37","OUT045",1902.61074803351
"FDA15","OUT046",3674.22001625888
"FDL39","OUT046",2529.21206215639
"FDJ53","OUT045",1902.61074803351
"FDX22","OUT013",3861.199555449
"NCZ42","OUT045",3752.29852733168
"FDD56","OUT027",4613.10609775866
"FDD40","OUT017",3140.46677831374
"FDS50","OUT013",3683.05039732817
"NCN14","OUT013",3176.0164644183
"FDT15","OUT013",3176.0164644183
"NCS18","OUT027",2655.64049340699
"NCO26","OUT010",389.650031480892
"FDF58","OUT018",696.477124750408
"NCB19","OUT013",1370.39456833634
"FDH26","OUT017",2194.64351216253
"DRB24","OUT027",3766.2733338174
"FDA49","OUT018",1084.51598478136
"FDB32","OUT045",1526.32873537943
"FDI36","OUT017",3201.19382981633
"NCA17","OUT010",594.272177088206
"FDH22","OUT013",2027.49636879331
"NCM26","OUT018",2125.8007532667
"FDT15","OUT027",4878.36142460101
"FDB16","OUT018",1084.51598478136
"NCP54","OUT027",3180.99609847699
"FDJ36","OUT013",1662.21490923731
"FDO28","OUT045",1906.52252799968
"FDU09","OUT013",915.17643176374
"FDF29","OUT017",2041.52156745331
"FDY08","OUT013",2211.00396970072
"DRJ59","OUT018",503.441196230694
"FDT23","OUT027",2222.0460213141
"FDU15","OUT018",503.441196230694
"FDT47","OUT013",1565.38056937671
"FDI53","OUT019",657.133491338495
"FDR59","OUT018",3540.98603980951
"FDD53","OUT035",734.93479094456
"FDY51","OUT017",3606.98828904966
"FDT04","OUT049",633.523117239737
"FDU51","OUT049",3232.85356608188
"FDG14","OUT035",2526.57811920802
"NCU06","OUT045",3733.81438869239
"DRG25","OUT046",2770.63826823252
"DRH49","OUT035",1458.31465629282
"FDN15","OUT035",2210.28817504634
"FDL43","OUT018",963.774805610464
"NCT18","OUT049",3498.1777972056
"NCB31","OUT013",4626.75071591153
"FDK57","OUT035",1974.25588753218
"FDY04","OUT019",657.133491338495
"NCP54","OUT046",1908.69457822093
"FDF41","OUT013",4119.7845476456
"FDM01","OUT045",1630.10991825641
"FDW03","OUT045",1630.10991825641
"FDF28","OUT045",1902.61074803351
"FDY37","OUT017",2270.64699969138
"FDQ03","OUT017",3898.44077071544
"FDP51","OUT027",3115.21032157047
"FDJ40","OUT017",1841.8383749381
"FDC32","OUT049",1404.92105495706
"DRI49","OUT027",2292.90982183195
"NCW54","OUT017",983.303082331247
"FDF09","OUT017",695.19220448307
"FDP45","OUT018",3554.56903622315
"DRJ23","OUT018",2816.47104571649
"FDS59","OUT017",1841.8383749381
"FDY08","OUT046",1924.46609982488
"FDX16","OUT049",2535.87224892793
"FDY16","OUT018",2816.47104571649
"FDK32","OUT035",2526.57811920802
"FDQ22","OUT013",690.313134576275
"NCC31","OUT018",2125.8007532667
"FDG58","OUT049",2535.87224892793
"DRF48","OUT013",3158.58548141095
"DRH36","OUT049",994.937921441131
"NCR30","OUT035",1266.48318561079
"FDB03","OUT019",1684.231619057
"FDZ28","OUT027",3180.99609847699
"FDR35","OUT017",3139.90640797506
"DRD15","OUT027",5605.1857091622
"FDJ33","OUT019",415.408684257465
"FDA56","OUT010",441.841852313283
"FDP56","OUT046",915.01961874162
"NCT30","OUT046",915.01961874162
"FDK15","OUT017",1691.96856132971
"FDH44","OUT018",2125.8007532667
"FDV01","OUT013",2425.50793871032
"DRG03","OUT017",2510.93345632422
"FDG50","OUT027",2393.99456212942
"FDR16","OUT010",849.190724939219
"FDZ60","OUT046",1646.17829468177
"DRG03","OUT045",2330.94248601442
"FDS56","OUT018",3960.42744266899
"FDU33","OUT045",715.322922208042
"DRD27","OUT035",1707.61322421351
"FDW22","OUT046",3240.4402955689
"DRA24","OUT045",2487.59228929744
"FDF38","OUT049",633.523117239737
"FDX48","OUT013",2425.50793871032
"FDS58","OUT018",2400.76217398234
"FDC32","OUT046",1588.29714536022
"NCQ29","OUT045",3883.45116042533
"DRK39","OUT018",1084.51598478136
"NCS38","OUT017",1901.9310752432
"DRO47","OUT013",1860.03106163132
"DRG27","OUT027",1555.55118775961
"FDC57","OUT027",4860.93044159366
"FDS55","OUT046",2138.97006883449
"NCJ06","OUT018",1781.67038774554
"FDO01","OUT019",415.408684257465
"NCM55","OUT045",2928.63636526965
"FDC52","OUT049",2535.87224892793
"FDQ15","OUT045",1288.98314911815
"NCT30","OUT027",1728.37858392603
"NCR42","OUT027",1529.91769373005
"FDD28","OUT035",998.94774521505
"FDQ34","OUT049",1626.7773577627
"FDZ12","OUT027",3382.91262893234
"DRE13","OUT019",177.680109891134
"NCN07","OUT019",414.665798770529
"FDM28","OUT035",2942.97620572655
"FDI10","OUT017",2906.2671932678
"FDQ25","OUT013",2729.74335535568
"FDA38","OUT010",1170.58196297939
"DRI13","OUT049",3675.18503860082
"FDY20","OUT027",2393.99456212942
"NCZ53","OUT035",3168.76645992281
"NCM31","OUT013",2425.50793871032
"DRB01","OUT017",3153.12179703901
"DRF37","OUT046",3657.84937475656
"NCF42","OUT049",3232.85356608188
"FDF16","OUT018",2125.8007532667
"FDB41","OUT013",805.863330430421
"FDR34","OUT013",3843.20602953434
"FDR15","OUT018",2125.8007532667
"NCV42","OUT019",495.940283748481
"FDW51","OUT035",3640.93255659616
"FDU36","OUT017",1629.90197138833
"FDX60","OUT049",1201.77062970894
"FDY03","OUT035",1917.575738127
"FDW55","OUT045",3738.78279580083
"FDT01","OUT010",956.286460816994
"FDG58","OUT013",2425.50793871032
"FDK21","OUT017",4359.68612707249
"NCS41","OUT019",942.59290732516
"FDS10","OUT045",2920.75007898755
"NCT53","OUT046",2295.6198721175
"FDJ28","OUT018",2816.47104571649
"FDX44","OUT045",1359.846949636
"FDT20","OUT018",527.539119808381
"FDO44","OUT017",1841.8383749381
"NCX17","OUT049",4073.96386802692
"FDY01","OUT017",1901.9310752432
"FDJ12","OUT027",5331.69308470977
"DRK35","OUT018",503.441196230694
"FDD47","OUT019",680.510868269061
"NCM53","OUT035",1749.32781714912
"FDO45","OUT013",1370.39456833634
"NCM42","OUT010",268.275950243711
"FDE04","OUT046",2461.3984947432
"NCI30","OUT027",5525.46090866724
"FDZ19","OUT013",2925.17171629877
"FDW57","OUT013",2925.17171629877
"FDA25","OUT013",1662.21490923731
"FDT22","OUT046",1040.55777658605
"FDP51","OUT013",1914.56898418318
"FDD48","OUT027",2926.85657343408
"FDY39","OUT035",3168.76645992281
"FDO48","OUT010",1104.10925638459
"FDD23","OUT027",4878.36142460101
"DRN35","OUT027",1529.91769373005
"FDT01","OUT035",3533.83682071838
"FDC20","OUT010",-283.736760639424
"DRJ35","OUT035",1033.85545106252
"FDB32","OUT046",1588.29714536022
